bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
1	1	1	1	1	chr3	196625624	196625775	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	10193	12822	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	258729	258861	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	430248	430375	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	471740	471973	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	7584186	7584364	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	7921125	7921336	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	8343771	8344366	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	10563335	10563458	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	12276463	12292424	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	12641917	12642259	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	16732811	16732882	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	17063503	17063787	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	21536593	21536688	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	21583630	21583719	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	27732045	27732197	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	40763106	40763128	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	42585633	42585726	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49085565	49158605	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49276938	49277574	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49281430	49283324	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49287476	49289346	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49293512	49295509	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49299664	49301664	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49305800	49307944	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49311765	49313618	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49317761	49319799	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49323927	49326820	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49330972	49332866	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49336720	49337356	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49515584	49517874	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49521734	49522370	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	49633314	49660115	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	52660118	52683402	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	52686086	52688890	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	54814133	54814288	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	58128931	58128985	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	59720637	59720809	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	64193734	64199244	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	64205457	64210679	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	64211768	64214334	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	68264218	68266806	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	70296581	70296753	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	71257039	71257109	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	76807175	76807697	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	77437020	77437175	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	78129557	78129888	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	78133450	78133550	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	78410602	78410710	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	78929675	78929915	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	80796959	80797039	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	86968241	86968396	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	93622978	93623681	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	104282780	104283094	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	107924382	107924904	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	112411956	112412162	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	117220913	117221002	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	120158524	120158690	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	124462854	124462883	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	134082914	134083021	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	134709997	134710456	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	136497845	136497937	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	142170087	142170224	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	150417016	150417184	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	150769069	150769301	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	154159754	154159919	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	155350335	155350399	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	156372795	156373927	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	156374749	156377226	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	156377740	156387619	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	162202915	162202997	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	163342518	163342693	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	167063724	167064663	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	186445806	186445833	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4	191040918	191043602	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr4_gl000194_random	28288	28962	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	11942	13334	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	1403582	1403674	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	3353029	3353158	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	3637262	3639428	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	10374041	10375088	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	10376635	10377147	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	12327555	12327881	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	23885563	23892154	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	23893589	23905706	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	34038377	34038545	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	34862059	34862232	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	41357103	41357192	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45908649	45914960	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45916462	45921873	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45927178	45931159	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45933503	45937718	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45939296	45939727	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45940458	45970684	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45971264	45972900	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45974036	45977482	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45978554	45979789	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	45982496	46000158	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46010002	46030628	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46032702	46045540	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46047497	46096238	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46118514	46129053	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46137101	46151957	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46152536	46156403	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46160599	46171255	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46172653	46193526	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46199549	46270545	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46271462	46313558	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46318478	46341726	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46343190	46371474	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46377492	46385346	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	46391343	46405638	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49405641	49441620	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49447717	49451978	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49457142	49458698	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49459949	49464624	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49470803	49517758	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49520122	49525928	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49529010	49549920	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49550656	49552785	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	49558962	49559604	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	51813679	51813758	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	52768689	52768745	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	58202627	58202654	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	62720353	62720644	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	65424883	65425229	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	71146744	71146942	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	71655441	71655574	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	79945840	79948187	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	93903160	93906623	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	96724874	96725068	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	99381641	99390749	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	103062073	103062216	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	105889063	105889223	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	122990601	122991048	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	123095972	123097432	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	134258998	134264217	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	142688919	142689105	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	145935545	145935667	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	150043001	150043066	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	154788122	154788360	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	156626891	156627060	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	157408607	157408653	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	160467063	160467633	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	160590080	160590193	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	165794509	165794561	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	174541742	174542177	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr5	179608470	179608499	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	147986	149365	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	4684152	4684272	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	5146113	5146139	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	15035318	15035391	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	16425488	16425551	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	22691316	22691455	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	22948193	22948350	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	23008011	23008100	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	23009068	23009147	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	26263863	26263995	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	26264599	26264681	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	28169811	28169873	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	29729916	29730463	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	31193056	31193095	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	31443154	31443337	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	34547858	34547990	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	36532459	36532538	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	37354366	37354568	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	38879368	38879397	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	41510157	41510177	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	41711766	41711819	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	46081707	46081803	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	50980611	50980737	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	51238612	51238637	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	54856040	54856167	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	57242547	57242846	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	58730235	58734241	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	58735355	58738973	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	58745986	58770976	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	58772538	58780161	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	61880167	61931603	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	61932242	61943454	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	61950455	61954075	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	61955198	61959215	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	62178590	62186033	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	62186881	62188899	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	62189892	62206612	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	62207809	62230644	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	62284017	62284534	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	67654499	67654585	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	70183071	70183129	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	71878485	71878517	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	74016137	74016190	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	74185646	74185803	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	74877801	74877856	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	82260695	82260757	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	84992858	84992930	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	99658410	99658437	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	100029095	100029165	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	104610547	104610573	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	105771976	105772035	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	105967763	105967826	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	114254697	114254754	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	114472446	114472714	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	117545476	117545833	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	120583441	120583547	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	120727693	120728034	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	124493437	124493496	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	133593944	133594166	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	134995780	134996047	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	137059142	137059226	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	137334258	137334300	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	137358722	137358834	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	141772829	141772899	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	144692027	144692284	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	150665153	150665281	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	152157980	152158256	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	157893515	157893542	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	169014276	169016452	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6	170919493	170919609	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_apd_hap1	1033560	1034108	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_cox_hap2	1246022	1246134	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_cox_hap2	2707816	2707855	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_dbb_hap3	1030728	1031276	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_dbb_hap3	2490183	2490222	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_mann_hap4	1030358	1030906	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_mann_hap4	2541448	2541487	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_mcf_hap5	1030394	1030506	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_mcf_hap5	2575098	2575137	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_qbl_hap6	1030713	1031261	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_qbl_hap6	2488966	2489005	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_ssto_hap7	1067592	1068140	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_ssto_hap7	2528009	2528048	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr6_ssto_hap7	2773921	2774104	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	1558892	1559215	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	3025176	3025266	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	27553378	27553502	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	33123223	33123327	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	36606004	36606101	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	39429578	39429606	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	43878355	43878530	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	45208535	45208555	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	45291569	45291726	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	48503344	48503446	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	56679105	56685730	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	56726325	56728085	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	56728753	56737434	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	57205319	57210318	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	57545692	57556823	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	57811514	57820304	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	57824612	57828485	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	57939315	58001851	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	58006115	58022007	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	58026331	58054326	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61054334	61055887	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61079028	61085907	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61087753	61248355	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61250833	61290672	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61294120	61304139	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61307488	61310511	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61361613	61362146	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61364202	61375111	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61377582	61417405	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61420850	61430697	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61434041	61459495	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61460020	61460465	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61510467	61525376	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61528676	61531671	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61534875	61560797	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61561322	61586778	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61590126	61600145	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61603605	61643429	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61645900	61656808	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61658864	61659397	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61739560	61759399	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61779527	61803114	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61845691	61898240	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61902994	61917157	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	61967159	62010012	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62014418	62030067	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62031164	62047971	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62049315	62054339	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62055874	62059486	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62061083	62062814	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62066698	62067882	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62068904	62077078	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62077603	62079573	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62080589	62099669	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62103307	62127240	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62133407	62156047	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62157745	62181400	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62182390	62188977	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62189619	62196444	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62203300	62260528	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62261334	62319285	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62325304	62360768	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62365854	62369229	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62375367	62402052	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62402771	62409492	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62412943	62431079	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62432563	62436894	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	62437880	62446647	-1	+	L1	LINE	L1	-1	1	1	1
